	St_Patrick	Abita	Callopie	Alana	Unknown	Dyani	Nyx	Ariadne	Luna	Minerva	Jordan	Corey	Theodora	Bathsheba	Odysseus	Ivy	Ivanhoe	Octavia	Unknown_G2.3	Unknown_G2.2	Wings	Orf	Juniper	Azalea	Mimosa	Agate	Zanahoria	Rambo_II	Siobhan	Unknown_G2.1	Talia	URG.1	URG.10	URG.11	URG.12	URG.13	URG.14	URG.2	URG.3	URG.4	URG.5	URG.6	URG.7	URG.8	URG.9
URG.11	0.5865671641791045	0.5433673469387755	0.540920716112532	0.540084388185654	0.5599455040871935	0.5563186813186813	0.5526315789473685	0.514102564102564	0.532345013477089	0.5704874835309618	0.5698924731182796	0.5334190231362468	0.5326704545454546	0.49928057553956834	0.5481283422459893	0.5674019607843137	0.56047197640118	0.5805243445692884	0.5203938115330521	0.5232403718459495	0.572692793931732	0.5674362089914945	0.5560916767189384	0.5630461922596754	0.5704514363885089	0.5456953642384106	0.57356608478803	0.5506329113924051	0.5424657534246575	0.5594125500667557	0.5773067331670823	0.5056022408963585	0.7570621468926554	0.0	0.520997375328084	0.4844632768361582	0.5250320924261874	0.5589403973509933	0.5172413793103449	0.5299026425591099	0.5053763440860215	0.4442815249266862	0.5174927113702624	0.5329744279946165	0.5082872928176796
URG.12	0.5790172642762285	0.5082547169811321	0.498812351543943	0.5172413793103449	0.5377942998760843	0.5470297029702971	0.5675675675675675	0.4719904648390942	0.5362318840579711	0.5550239234449761	0.5125313283208021	0.4934445768772348	0.5198463508322664	0.5012853470437018	0.49063670411985016	0.5046296296296297	0.5745784695201037	0.503562945368171	0.5031847133757962	0.515625	0.525323910482921	0.5136986301369864	0.5317018909899889	0.49586776859504134	0.5526641883519207	0.5289156626506024	0.5058962264150944	0.481437125748503	0.5577156743620899	0.5287637698898409	0.5041420118343195	0.48984771573604063	0.7367758186397985	0.520997375328084	0.0	0.49370277078085645	0.4729891956782713	0.49002493765586036	0.4660691421254802	0.4852374839537869	0.4166666666666667	0.5050505050505051	0.5098039215686274	0.4606598984771574	0.4810606060606061
URG.13	0.5609065155807366	0.5049382716049383	0.5153374233128835	0.541501976284585	0.5300261096605744	0.5397653194263363	0.5413223140495868	0.49877750611246946	0.5172855313700384	0.5373891001267427	0.4973474801061008	0.4931506849315068	0.5047489823609227	0.5113788487282463	0.5154241645244216	0.5012106537530266	0.5526315789473685	0.5328467153284672	0.5013368983957219	0.5050632911392405	0.5154894671623296	0.5	0.5279069767441861	0.5301204819277109	0.5588615782664942	0.5209125475285171	0.5116564417177915	0.5249088699878494	0.5266579973992198	0.5468354430379747	0.5171568627450981	0.462787550744249	0.743046357615894	0.4844632768361582	0.49370277078085645	0.0	0.4775	0.489556135770235	0.4847682119205298	0.48247978436657685	0.4761290322580645	0.5013262599469496	0.5041322314049587	0.47700394218134035	0.4761273209549072
URG.14	0.576271186440678	0.49473684210526314	0.4976635514018692	0.52125	0.5287637698898409	0.5289052890528906	0.6004932182490752	0.47306791569086654	0.5274463007159904	0.5287081339712919	0.5238095238095238	0.5063879210220673	0.5275	0.5187032418952618	0.5042527339003645	0.4844290657439446	0.5863808322824716	0.5281285878300803	0.5203955500618047	0.5124260355029586	0.5237543453070683	0.49716231555051077	0.49551569506726456	0.4982618771726535	0.5679903730445247	0.5272511848341233	0.49063231850117095	0.4929906542056075	0.5607142857142857	0.5270758122743683	0.5098493626882966	0.47738693467336685	0.7298636926889716	0.5250320924261874	0.4729891956782713	0.4775	0.0	0.4777777777777778	0.46925972396486826	0.5012468827930174	0.4726609963547995	0.490613266583229	0.5102564102564102	0.47342398022249693	0.48203221809169766
URG.2	0.5600558659217877	0.5103280680437424	0.5169491525423728	0.5428571428571428	0.5258397932816538	0.535483870967742	0.58311345646438	0.49879227053140096	0.5355805243445693	0.5258511979823455	0.5167958656330749	0.4932349323493235	0.5026809651474531	0.5287206266318538	0.5	0.5154028436018957	0.555858310626703	0.5324519230769231	0.5341935483870968	0.5378973105134475	0.535024154589372	0.4910394265232975	0.5139211136890951	0.503030303030303	0.5690747782002535	0.5037974683544304	0.5363528009535161	0.5048661800486618	0.5449936628643853	0.5444305381727159	0.5169491525423728	0.4571045576407507	0.7672634271099744	0.5589403973509933	0.49002493765586036	0.489556135770235	0.4777777777777778	0.0	0.4928478543563069	0.5045871559633027	0.4860759493670886	0.5358056265984654	0.5436507936507936	0.48906048906048905	0.49417852522639066
URG.3	0.5641748942172073	0.5171149144254279	0.5237515225334958	0.533068783068783	0.5630573248407643	0.5633802816901409	0.5758389261744966	0.4963325183374083	0.542713567839196	0.5495608531994981	0.5373711340206185	0.5128834355828221	0.5240641711229946	0.5126835781041389	0.5032341526520052	0.48595848595848595	0.5755102040816327	0.5030978934324659	0.526246719160105	0.5377008652657602	0.5436893203883495	0.5328638497652582	0.535796766743649	0.51338199513382	0.5710627400768246	0.5405742821473158	0.49814585908529047	0.5116279069767442	0.5559796437659033	0.51994851994852	0.5219512195121951	0.47657295850066933	0.7200538358008075	0.5172413793103449	0.4660691421254802	0.4847682119205298	0.46925972396486826	0.4928478543563069	0.0	0.4223776223776224	0.4676165803108808	0.5163826998689384	0.4909847434119279	0.4663143989431968	0.4673768308921438
URG.4	0.5673352435530086	0.539119804400978	0.5544794188861986	0.5296495956873315	0.5714285714285714	0.5549738219895288	0.5848032564450475	0.5110565110565111	0.5544303797468354	0.5447570332480819	0.52443857331572	0.5421245421245421	0.5324324324324324	0.5268817204301075	0.5322164948453608	0.5241545893719807	0.5787292817679558	0.543451652386781	0.5107816711590296	0.5455680399500624	0.5550122249388753	0.5539906103286385	0.5779294653014789	0.5263157894736842	0.5813953488372093	0.5448798988621998	0.5294840294840295	0.5336597307221542	0.5587096774193548	0.5689001264222503	0.5204460966542751	0.4444444444444444	0.7357723577235772	0.5299026425591099	0.4852374839537869	0.48247978436657685	0.5012468827930174	0.5045871559633027	0.4223776223776224	0.0	0.477124183006536	0.5146666666666667	0.49507735583684953	0.49407114624505927	0.47304582210242585
URG.5	0.5607094133697135	0.5119047619047619	0.5023980815347722	0.5548549810844893	0.5581683168316832	0.5691358024691358	0.5684485006518905	0.4789915966386555	0.5240443896424167	0.5361963190184049	0.5202020202020202	0.5166270783847982	0.5258397932816538	0.49345549738219896	0.5037593984962406	0.508177570093458	0.5642384105960265	0.5160905840286055	0.49935316946959896	0.5012285012285013	0.5273809523809524	0.5138568129330254	0.5237556561085973	0.5240328253223916	0.5623441396508728	0.5129469790382244	0.5130641330166271	0.5154028436018957	0.5512978986402967	0.5435582822085889	0.5041916167664671	0.4838709677419355	0.7333333333333333	0.5053763440860215	0.4166666666666667	0.4761290322580645	0.4726609963547995	0.4860759493670886	0.4676165803108808	0.477124183006536	0.0	0.5032010243277849	0.4797297297297297	0.4816223067173637	0.47104247104247104
URG.6	0.599721059972106	0.5288343558282208	0.5336597307221542	0.54	0.5494791666666666	0.561038961038961	0.5755102040816327	0.5242718446601942	0.5345268542199488	0.550761421319797	0.5646606914212549	0.5282555282555282	0.5388739946380697	0.5034013605442177	0.5513307984790875	0.5404761904761904	0.5751724137931035	0.5666266506602641	0.517379679144385	0.5405742821473158	0.5447852760736196	0.5526932084309133	0.541860465116279	0.5339805825242718	0.5594771241830065	0.5508155583437893	0.5616766467065868	0.5447941888619855	0.5441558441558442	0.5620253164556962	0.5566265060240964	0.5151915455746368	0.7539893617021277	0.4442815249266862	0.5050505050505051	0.5013262599469496	0.490613266583229	0.5358056265984654	0.5163826998689384	0.5146666666666667	0.5032010243277849	0.0	0.5124653739612188	0.5238095238095238	0.5156657963446475
URG.7	0.5093167701863354	0.5267857142857143	0.5336721728081322	0.5563186813186813	0.5771276595744681	0.5775401069518716	0.5589080459770115	0.5220680958385876	0.55	0.5340453938584779	0.5366847826086957	0.5355329949238579	0.5225988700564972	0.5230769230769231	0.5501319261213721	0.5353159851301115	0.5810616929698709	0.535031847133758	0.5167130919220055	0.5197368421052632	0.5617128463476071	0.5533980582524272	0.5526315789473685	0.545	0.5912117177097204	0.541994750656168	0.5555555555555556	0.5703703703703704	0.5103734439834025	0.5459387483355526	0.5410872313527181	0.49162011173184356	0.7457865168539326	0.5174927113702624	0.5098039215686274	0.5041322314049587	0.5102564102564102	0.5436507936507936	0.4909847434119279	0.49507735583684953	0.4797297297297297	0.5124653739612188	0.0	0.5134770889487871	0.4924137931034483
URG.8	0.5751724137931035	0.5151148730350665	0.5036585365853659	0.5073041168658698	0.5270618556701031	0.5252918287937743	0.5614973262032086	0.4779951100244499	0.5182849936948297	0.5270440251572327	0.5275288092189501	0.48891625615763545	0.5	0.5026525198938993	0.499359795134443	0.4952038369304556	0.5570652173913043	0.5139732685297691	0.5006587615283268	0.5136476426799007	0.532608695652174	0.5117647058823529	0.5184757505773672	0.5114320096269555	0.5647208121827412	0.5236907730673317	0.4981684981684982	0.49142156862745096	0.5294117647058824	0.523447401774398	0.5036585365853659	0.4728476821192053	0.7487046632124352	0.5329744279946165	0.4606598984771574	0.47700394218134035	0.47342398022249693	0.48906048906048905	0.4663143989431968	0.49407114624505927	0.4816223067173637	0.5238095238095238	0.5134770889487871	0.0	0.4896373056994819
URG.9	0.5652173913043478	0.5128205128205128	0.5230582524271845	0.5380577427821522	0.5530012771392082	0.530638852672751	0.5594594594594594	0.4883720930232558	0.5545905707196029	0.54875	0.5642317380352645	0.5158536585365854	0.5272244355909694	0.5099866844207723	0.506426735218509	0.5143198090692124	0.5687074829931973	0.535024154589372	0.5254901960784314	0.5297029702970297	0.5393939393939394	0.514792899408284	0.533410138248848	0.5127272727272727	0.5683269476372924	0.5120405576679341	0.5140073081607796	0.5342136854741897	0.5309278350515464	0.5489949748743719	0.5194647201946472	0.4363885088919289	0.7437582128777924	0.5082872928176796	0.4810606060606061	0.4761273209549072	0.48203221809169766	0.49417852522639066	0.4673768308921438	0.47304582210242585	0.47104247104247104	0.5156657963446475	0.4924137931034483	0.4896373056994819	0.0
